dish_id,recipe_index,name,category,is_healthy,preference,image_url,cuisines,ingredients,dietary_tags,spice_level,preparation_time,description,original_recipe_id,original_url
csv_1383_spinach_and_dill_tar,1383,Spinach and Dill Tart With Roasted Peppers Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Spinach_and_Dill_Tart_With_Roasted_Peppers_Recipe.jpg,"[""Continental""]",[],"[""vegetarian"",""gluten-free""]",Mild,,Spinach and Dill Tart With Roasted Peppers Recipe - Continental cuisine.,,https://www.archanaskitchen.com/spinach-and-dill-tart-with-roasted-peppers-recipe
csv_1385_palak_kichadi_recipe,1385,Palak Kichadi Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Palak_Kichdi.jpg,"[""North Indian"",""Indo-Chinese""]",[],"[""vegetarian"",""gluten-free"",""traditional""]",Mild,,Palak Kichadi Recipe - Indian cuisine.,,https://www.archanaskitchen.com/palak-kichdi-recipe
csv_1389_andhra_style_erra_ka,1389,Andhra Style Erra Kaaram Dosa Recipe (Spicy Red Chilli Chutney Dosa Recipe),Breakfast,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Andhra_Style_Erra_Kaaram_Dosa_Recipe_Spicy_Red_Chilli_Chutney_Dosa_Recipe.jpg,"[""South Indian"",""Hyderabadi""]",[],"[""vegetarian"",""traditional""]",Spicy,,Andhra Style Erra Kaaram Dosa Recipe (Spicy Red Chilli Chutney Dosa Recipe) - Andhra cuisine.,,https://www.archanaskitchen.com/andhra-style-erra-kaaram-dosa-recipe-spicy-red-chilli-chutney-dosa-recipe
csv_1387_spicy_coconut_peanut,1387,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/4-may/_Spicy_Coconut_Peanut_Stuffed_Baby_Brinjal_Recipe-3.jpg,"[""Indian""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,"A flavorful and spicy dish of baby brinjals stuffed with a creamy coconut peanut mixture, perfect for serving alongside flatbreads or steamed rice.",,https://www.archanaskitchen.com/spicy-coconut-peanut-stuffed-baby-brinjal-recipe
csv_1388_zoodles_in_tomato_an,1388,Zoodles In Tomato And Cashew Cream Sauce Recipe (Vegan),Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Zoodles_in_Tomato_and_Cashew_Cream_Sauce_Recipe_Vegan.jpg,"[""Italian""]",[],"[""vegan"",""quick"",""easy""]",Mild,,Zoodles In Tomato And Cashew Cream Sauce Recipe (Vegan) - Italian Recipes cuisine.,,https://www.archanaskitchen.com/zoodles-in-tomato-and-cashew-cream-sauce-recipe-vegan
csv_1390_bengali_posto_porota,1390,Bengali Posto Porota Recipe (Spiced Poppy Seed Parathas),Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Priyadarshini_Chatterjee/Posto_Porota.jpg,"[""Other""]",[],[],Medium,,Bengali Posto Porota Recipe (Spiced Poppy Seed Parathas) - Bengali Recipes cuisine.,,https://www.archanaskitchen.com/bengali-posto-porota-recipe-spiced-poppy-seed-parathas
csv_1392_spinach_egg_muffins_,1392,Spinach Egg Muffins Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/SPINACH_EGG_MUFFINS_1600.jpg,"[""Continent"",""Mediterranean"",""Other"",""Indian""]",[],"[""vegetarian"",""quick"",""easy"",""traditional""]",Medium,,Spinach Egg Muffins Recipe - Continental cuisine.,,https://www.archanaskitchen.com/spinach-egg-muffins-recipe
csv_1391_lemon_chicken_chicke,1391,Lemon Chicken Chicken Recipe - Chicken with Gandharaja Lemon & Green Chili,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/maumita.paulghosh-gmail.com/Lebu_Lonka_Murgi_Chicken_with_Gondhoraj_Lebu_and_Green_Chillies.jpg,"[""Indian""]",[],"[""non-vegetarian"",""rich""]",Spicy,,Lemon Chicken Chicken Recipe - Chicken with Gandharaja Lemon & Green Chili - Indian cuisine.,,https://www.archanaskitchen.com/lebu-lonka-murgi-recipe-chicken-with-gondhoraj-lebu-and-green-chillies
csv_1393_thai_green_curry_wit,1393,Thai Green Curry with Chicken & Red Rice Recipe,Lunch,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Thai_Green_Curry_with_Chicken__Red_Rice_Recipe.jpg,"[""Thai""]",[],"[""non-vegetarian"",""high-calorie"",""rich""]",Spicy,,"A flavorful Thai Green Curry with Chicken and Red Rice that is rich in spices and coconut milk, perfect for a satisfying lunch experience.",,https://www.archanaskitchen.com/thai-green-curry-with-chicken-red-rice-recipe
csv_1394_butter_coriander_&_l,1394,Butter Coriander & Lemon Sweet Corn Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Kalyani_S/Butter_Coriander_and_Lemon_Sweet_Corn_Recipe-1.jpg,"[""Indian""]",[],"[""vegetarian"",""easy"",""quick"",""street-food""]",Medium,,"A refreshing and flavorful sweet corn dish infused with the warm spices of coriander and lemon, perfect as an evening tea time snack or an afternoon treat for kids.",,https://www.archanaskitchen.com/butter-coriander-lemon-sweet-corn-recipe
csv_1396_tamil_nadu_style_kar,1396,Tamil Nadu Style Karamani Murungakkai Kuzhambu Recipe-Black eyed Beans & Drumstick Curry,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Tamil_Nadu_Style_Kara_Mani_Murungakai_Kozhambu_Recipe_Black_eyed_Beans_and_Drumstick_Curry_Recipe.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional"",""south indian""]",Medium,,Tamil Nadu Style Karamani Murungakkai Kuzhambu Recipe-Black eyed Beans & Drumstick Curry - Tamil Nadu cuisine.,,https://www.archanaskitchen.com/tamil-nadu-style-kara-mani-murungakai-kozhambu-recipe-black-eyed-beans-and-drumstick-curry-recipe
csv_1398_pudina_mavinakayi_ch,1398,Pudina Mavinakayi Chutney Recipe - Mint Mango Chutney,Breakfast,1,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Karnataka_Style_Pudina_Mavinkayi_Chutney_Recipe_Mint_Mango_Chutney.jpg,"[""South Indian""]",[],[],Mild,,Pudina Mavinakayi Chutney Recipe - Mint Mango Chutney - Karnataka cuisine.,,https://www.archanaskitchen.com/karnataka-style-pudina-mavinkayi-chutney-recipe-mint-mango-chutney
csv_1395_kashmiri_style_dum_o,1395,Kashmiri Style Dum Oluv Recipe - Dum Aloo Recipe,Lunch/Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Kashmiri_Style_Dum_Oluv_Recipe_Whole_Spicy_Baby_Potatoes_Recipes.jpg,"[""Kashmiri"",""North Indian""]",[],"[""vegetarian"",""traditional"",""street-food""]",Spicy,,Kashmiri Style Dum Oluv Recipe - Dum Aloo Recipe - Kashmiri cuisine.,,https://www.archanaskitchen.com/kashmiri-style-dum-oluv-recipe-whole-spicy-baby-potatoes-recipes
csv_1399_crispy_potato_roses_,1399,Crispy Potato Roses Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Vibha_Bhutada/Crispy_Potato_Roses_1600.jpg,"[""Continental""]",[],"[""vegetarian"",""gluten-free""]",Mild,,Crispy Potato Roses Recipe - Continental cuisine.,,https://www.archanaskitchen.com/crispy-potato-roses-recipe
csv_1397_karwar_style_lasani_,1397,Karwar Style Lasani Kadhi Recipe - Kokum And Coconut Milk Curry,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Smitha-Kalluraya/Karwar_Style_Lasani_Kadhi_.jpg,"[""South Indian"",""Coastal Karnataka""]",[],"[""vegetarian"",""traditional"",""coconut-based""]",Mild,,Karwar Style Lasani Kadhi Recipe - Kokum And Coconut Milk Curry - Coastal Karnataka cuisine.,,https://www.archanaskitchen.com/karwar-style-lasani-kadhi-recipe
csv_1400_goan_sweet_khatkhati,1400,Goan Sweet Khatkhati Recipe (Coconut Candy),Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Nadkarni/Goan_Sweet_Khatkhati__Coconut_Candy.jpg,"[""Other""]",[],[],Medium,,Goan Sweet Khatkhati Recipe (Coconut Candy) - Goan Recipes cuisine.,,https://www.archanaskitchen.com/goan-sweet-khatkhati-recipe-coconut-candy
csv_1401_goan_prawns_vindaloo,1401,Goan Prawns Vindaloo Recipe,Lunch,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Goan_Prawns_Vindaloo_Recipe_5_1600.jpg,"[""Goan"",""Indian""]",[],"[""Non-Veg"",""Spicy""]",Medium,,Goan Prawns Vindaloo Recipe - Goan Recipes cuisine.,,https://www.archanaskitchen.com/goan-prawns-vindaloo-recipe
csv_1403_achari_amla_mirchi_v,1403,Achari Amla Mirchi Vegetable Recipe - Gooseberry & Green Chilli Vegetable,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Amla_Mirchi_Ka_Achari_Subzi_Recipe_Gooseberry__Green_Chilli_Subzi.jpg,"[""North Indian"",""Punjabi""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Achari Amla Mirchi Vegetable Recipe - Gooseberry & Green Chilli Vegetable - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/amla-mirchi-ka-achari-subzi-recipe-gooseberry-green-chilli-subzi
csv_1408_cantonese_style_chic,1408,Cantonese Style Chicken Chowmein Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Jyothi_Rajesh/Cantonese_Style_Chicken_Chowmein.jpg,"[""Other""]",[],[],Medium,,Cantonese Style Chicken Chowmein Recipe - Chinese cuisine.,,https://www.archanaskitchen.com/cantonese-style-chicken-chowmein-recipe
csv_1407_red_beans_and_oats_c,1407,Red Beans And Oats Cutlet Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Hina_Gujral/Red_Beans_and_Oats_Cutlet_Recipe.jpg,"[""Indian"",""South Indian""]",[],"[""Vegetarian"",""Gluten-free"",""Quick"",""Street-food""]",Mild,,"A unique blend of red beans, oats, and spices, cut into crispy cutlets and shallow-fried to perfection. Perfect as an evening snack with a side of Green Chutney and hot Ginger Cardamom Chai.",,https://www.archanaskitchen.com/red-beans-and-oats-cutlet-recipe
csv_1410_chilli_chocolate_coo,1410,Chilli Chocolate Cookies Recipe,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/jyothir/Chili_Chocolate_Cookies.jpg,"[""Continental""]",[],[],Medium,,Chilli Chocolate Cookies Recipe - Continental cuisine.,,https://www.archanaskitchen.com/chilli-chocolate-cookies-recipe
csv_1405_kimami_sewai_recipe,1405,Kimami Sewai Recipe,Lunch,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/uzmaajaz19-gmail.com/Kemami_Sewai_recipe_edited.jpg,"[""Indian""]",[],"[""traditional"",""street-food""]",Medium,,"A traditional Indian dessert made with lotus seeds, vermicelli noodles, and a sweet syrup, garnished with almonds and raisins.",,https://www.archanaskitchen.com/kimami-sewai-recipe
csv_1404_mughlai_style_aloo_m,1404,Mughlai Style Aloo Matar Gobi Gravy Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/Mughlai_Style_Aloo_Matar_Gobi_Curry_Gravy_Recipe.jpg,"[""Mughlai""]",[],"[""vegetarian"",""traditional""]",Medium,,Mughlai Style Aloo Matar Gobi Gravy Recipe - Mughlai cuisine.,,https://www.archanaskitchen.com/mughlai-style-aloo-matar-gobi-curry-gravy-recipe
csv_1402_spicy_haryana_style_,1402,Spicy Haryana Style Egg Curry Recipe,Lunch,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Monika_Manchanda/Spicy_Haryana_Style_Egg_Curry.jpg,"[""Punjabi""]",[],"[""Non-veg"",""Spicy""]",Spicy,,"A flavorful and spicy egg curry from Haryana, made with paneer, eggs, and a blend of spices.",,https://www.archanaskitchen.com/spicy-haryana-style-egg-curry-recipe
csv_1406__chammanthi_chutney_,1406, Chammanthi Chutney Recipe,Dinner,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Yeleena_Thomas/IDLI_CHAMANTHY.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional""]",Medium,,"A tangy and flavorful chutney made with coconut, onions, and spices, perfect for accompanying ghee roast dosa and mixed vegetable sambar.",,https://www.archanaskitchen.com/chammanthi-chutney-recipe-in-hindi
csv_1409_milk_braid_rolls_rec,1409,Milk Braid Rolls Recipe,Snack,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swapna_sunil/Milk_Braid_rolls-Submitted.jpg,[],[],[],Medium,,Milk Braid Rolls Recipe - French cuisine.,,https://www.archanaskitchen.com/milk-braid-rolls-recipe
csv_1415_methi_sprouts_salad_,1415,Methi Sprouts Salad Recipe - Healthy & Tasty Diabetic Snack,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Methi_Sprouts_Salad_Recipe_Diabetic_Recipe-5_1600.jpg,"[""Indian""]",[],"[""vegetarian"",""gluten-free"",""quick""]",Mild,,Methi Sprouts Salad Recipe - Healthy & Tasty Diabetic Snack - Indian cuisine.,,https://www.archanaskitchen.com/methi-sprouts-salad-recipe-healthy-tasty-diabetic-snack
csv_1414_tomato_poha_with_pea,1414,Tomato Poha With Peas Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Tomato_Poha_With_Peas_Recipe.jpg,"[""North Indian""]",[],"[""vegetarian"",""quick"",""easy"",""traditional""]",Mild,,Tomato Poha With Peas Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/tomato-poha-with-peas-recipe
csv_1411_provençal_tomato_ric,1411,Provençal Tomato Rice Soup Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shaheen_Ali/Provenal_Tomato_Rice_Soup.jpg,"[""Mediterranean"",""Fusion""]",[],"[""vegetarian"",""easy""]",Medium,,Provençal Tomato Rice Soup Recipe - Fusion cuisine.,,https://www.archanaskitchen.com/provencal-tomato-rice-soup-recipe
csv_1420_eggless_custard_cook,1420,Eggless Custard Cookie Recipe,Snack,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shaheen_Ali/Custard_Cookie_Recipe-1.jpg,"[""Continental""]",[],"[""Gluten-free""]",Mild,,Eggless Custard Cookie Recipe - Continental cuisine.,,https://www.archanaskitchen.com/egg-free-custard-cookie-biscuit-recipe
csv_1416_lebanese_style_caram,1416,Lebanese Style Caramelized Onion Pilaf with Fried eggs Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Lebanese_Style_Caramelized_Onion_Pilaf_with_Fried_eggs_Recipe.jpg,"[""Middle Eastern""]",[],"[""vegetarian""]",Mild,,Lebanese Style Caramelized Onion Pilaf with Fried eggs Recipe - Middle Eastern cuisine.,,https://www.archanaskitchen.com/lebanese-style-caramelized-onion-pilaf-with-fried-eggs-recipe
csv_1413_mushroom_filled_vol-,1413,Mushroom filled Vol-au-Vent Recipe,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Mushroom_filled_VolauVent_Recipe_.jpg,"[""Continental""]",[],"[""Vegetarian"",""Easy""]",Mild,,Mushroom filled Vol-au-Vent Recipe - French cuisine.,,https://www.archanaskitchen.com/mushroom-filled-vol-au-vent-recipe
csv_1418_sprouted_moong_chaat,1418,Sprouted Moong Chaat Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Sprouted_Moong_Chaat.jpg,"[""North Indian""]",[],"[""vegetarian"",""street-food"",""quick""]",Mild,,Sprouted Moong Chaat Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/sprouted-moong-chaat-recipe
csv_1417_thai_style_paneer_to,1417,Thai Style Paneer Toast Recipe,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Thai_Style_Paneer_Toast_Recipe.jpg,"[""Thai""]",[],"[""vegetarian""]",Medium,,Thai Style Paneer Toast Recipe - Thai cuisine.,,https://www.archanaskitchen.com/thai-style-paneer-toast-recipe
csv_1412_aloo_subz_dum_biryan,1412,Aloo Subz Dum Biryani Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Aloo_Sabz_Dum_Biryani_Recipe_1600.jpg,"[""North Indian""]",[],"[""vegetarian"",""traditional"",""Indian""]",Medium,,Aloo Subz Dum Biryani Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/aloo-dum-biryani-potato-pilaf-recipe
csv_1419_hunase_saaru_recipe_,1419,Hunase Saaru Recipe - Mysore Style Spicy Tamarind Rasam,Drink,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Hunase_Saaru.jpg,"[""South Indian""]",[],"[""Vegetarian"",""Traditional""]",Spicy,,"A spicy and tangy tamarind rasam originating from Mysore, perfect as a drink or accompaniment to steamed rice.",,https://www.archanaskitchen.com/hunase-saaru-recipe-mysore-style-spicy-tamarind-rasam
csv_1425_frozen_royal_crumb_r,1425,Frozen Royal Crumb Recipe,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Rupal_Patel/Thandai_ShahiTukda.jpg,"[""North Indian""]",[],"[""Street Food""]",Medium,,Frozen Royal Crumb Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/thandai-shahi-tukda-recipe
csv_1429_oat_banana_pancakes_,1429,Oat Banana Pancakes Recipe,Breakfast,,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Oat_Banana_Pancakes.jpg,"[""Continental""]",[],[],Mild,,Oat Banana Pancakes Recipe - Continental cuisine.,,https://www.archanaskitchen.com/oat-banana-pancakes-recipe
csv_1421_egg_dosa_recipe,1421,Egg Dosa Recipe,Breakfast,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Farrukh_Aziz_Ansari/Egg_Dosa.jpg,"[""South Indian""]",[],"[""non-vegetarian"",""quick""]",Mild,,Egg Dosa Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/egg-dosa-recipe
csv_1426_macha_mahura_recipe_,1426,Macha Mahura Recipe - Odia Style Fish Curry With Vegetables,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Macha_Mahura_original_1600.jpg,"[""Oriya Recipes""]",[],"[""protein-rich"",""quick"",""traditional""]",Medium,,Macha Mahura Recipe - Odia Style Fish Curry With Vegetables - Oriya Recipes cuisine.,,https://www.archanaskitchen.com/macha-mahura-recipe-odia-style-fish-curry-with-vegetables
csv_1423_baked_palak_ki_mathr,1423,Baked Palak Ki Mathri Recipe (Baked Spinach Spicy Tea-Time Crackers),Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Tea_Time_Snacks/Baked_Palak_Ki_Mathri_Recipe.jpg,"[""Indian""]",[],"[""vegetarian"",""gluten-free""]",Medium,,Baked Palak Ki Mathri Recipe (Baked Spinach Spicy Tea-Time Crackers) - Indian cuisine.,,https://www.archanaskitchen.com/baked-palak-ki-mathri-recipe-baked-spinach-spicy-tea-time-crackers
csv_1427_amarod_wright_recipe,1427,Amarod Wright Recipe - Guava Wright,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/May-17/Amrud_Raita_Recipe_Guava_Raita-1.jpg,"[""Indian""]",[],"[""vegetarian"",""quick""]",Medium,,Amarod Wright Recipe - Guava Wright - Indian cuisine.,,https://www.archanaskitchen.com/amrood-raita-recipe-guava-raita
csv_1424_mixed_vegetable_hand,1424,Mixed Vegetable Handi Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Veg_Handi_1600.jpg,"[""North Indian""]",[],"[""traditional"",""vegetarian"",""easy"",""street-food""]",Medium,,"A flavorful North Indian dish made with a variety of mixed vegetables, spices, and cream, served in a handi.",,https://www.archanaskitchen.com/mixed-vegetable-handi-recipe
csv_1430_mutton_dum_biryani_r,1430,Mutton Dum Biryani Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Hyderabadi_Mutton_Biryani_Video_Recipe_3_1600.jpg,"[""North Indian""]",[],"[""gluten-free"",""traditional"",""street-food""]",Medium,,Mutton Dum Biryani Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/mutton-dum-biryani-recipe
csv_1428_roasted_pumpkin_spin,1428,Roasted Pumpkin Spinach and Walnut Spaghetti Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Roasted_Pumpkin_Spinach__Walnut_Spaghetti_Aglio_Olio_Recipe__1600.jpg,"[""Italian""]",[],[],Mild,,Roasted Pumpkin Spinach and Walnut Spaghetti Recipe - Italian Recipes cuisine.,,https://www.archanaskitchen.com/roasted-pumpkin-spinach-and-walnut-spaghetti-recipe
csv_1422_sweet_potato_balls_r,1422,Sweet Potato Balls Recipe Stuffed With Cheesy Garlic Mayo Recipe,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/4-main-Cheesy_garlic_Mayo_stuffed_Sweet_Potato_balls_3.jpg,"[""Indian""]",[],"[""Vegetarian"",""Street Food""]",Medium,,Sweet Potato Balls Recipe Stuffed With Cheesy Garlic Mayo Recipe - Appetizer cuisine.,,https://www.archanaskitchen.com/sweet-potato-balls-recipe-stuffed-with-cheesy-garlic-mayo
csv_1436_shanghai_style_manto,1436,Shanghai Style Mantou Recipe - Pan Fried Momos,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Shanghai_Mantou_Recipe_Pan_Fried_Filled_Momo_Recipe.jpg,"[""Indo-Chinese""]",[],"[""vegetarian"",""quick""]",Spicy,,Shanghai Style Mantou Recipe - Pan Fried Momos - Chinese cuisine.,,https://www.archanaskitchen.com/shanghai-mantou-recipe-pan-fried-filled-momo-recipe
csv_1432_mint_coriander_spice,1432,Mint Coriander Spice Pulao Recipe,Dinner,1,Unknown,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Mint_Coriander_Spice_Pulao_Recipe-1_1600.jpg,"[""Indian""]",[],"[""Vegetarian"",""Traditional"",""Easy""]",Medium,,Mint Coriander Spice Pulao Recipe - Indian cuisine.,,https://www.archanaskitchen.com/mint-coriander-spice-pulao-recipe
csv_1434_tart_provencal_with_,1434,Tart Provencal With Ratatouille Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Tart__Provencal_made_with_Ratatouille.jpg,"[""French"",""Mediterranean""]",[],"[""Vegetarian"",""Gluten-free""]",Medium,,Tart Provencal With Ratatouille Recipe - French cuisine.,,https://www.archanaskitchen.com/tart-provencal-made-with-ratatouille-recipe
csv_1431_pita_saga_bati_basa_,1431,Pita Saga Bati Basa Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/firsttimercook/Pita_Saga_Glinus_Oppositifolius_Bati_Basa.jpg,"[""Oriya""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Pita Saga Bati Basa Recipe - Oriya Recipes cuisine.,,https://www.archanaskitchen.com/pita-saga-bati-basa-recipe
csv_1439_masala_dosa_recipe_w,1439,Masala Dosa Recipe With Vegetable Filling Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Swayampurna_Mishra/Dosa_with_red_bell_pepper_filling.jpg,"[""South Indian""]",[],"[""vegetarian"",""easy"",""traditional""]",Medium,,Masala Dosa Recipe With Vegetable Filling Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/dosa-with-vegetable-filling-recipe-vegetable-crepe
csv_1438_savory_semolina_brea,1438,Savory Semolina Breakfast Pudding Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Breakfast_Tiffins/Vegetable_Rava_Upma_Savory_Semolina_Breakfast_Pudding-1.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional""]",Medium,,Savory Semolina Breakfast Pudding Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/savory-semolina-breakfast-pudding-recipe-in-hindi
csv_1435_chettinad_kathirikai,1435,Chettinad Kathirikai Chops Recipe - Brinjal Curry for Biryani,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Chettinad_Kathirikai_Chops_Recipe_Brinjal_Chops__1600.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Chettinad Kathirikai Chops Recipe - Brinjal Curry for Biryani - Chettinad cuisine.,,https://www.archanaskitchen.com/chettinad-kathirikai-chops-recipe-brinjal-curry-for-biryanis
csv_1440_almond_nu_gosht_reci,1440,Almond Nu Gosht Recipe - Badam Nu Gosht Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/Badam_Nu_Ghosht_Parsi_recipe-2.jpg,"[""Parsi""]",[],"[""non-vegetarian"",""pressure-cooked"",""parsi-recipe""]",Spicy,,Almond Nu Gosht Recipe - Badam Nu Gosht Recipe - Parsi Recipes cuisine.,,https://www.archanaskitchen.com/badam-nu-gosht-recipe-parsi-style-mutton-in-almond-gravy-in-hindi
csv_1433_maharashtrian_green_,1433,Maharashtrian Green Chilli Thecha Recipe,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/_Maharashtra_Green_Chilli_Thecha_Recipe_.jpg,"[""Maharashtrian""]",[],"[""vegetarian"",""quick"",""traditional""]",Spicy,,Maharashtrian Green Chilli Thecha Recipe - Maharashtrian Recipes cuisine.,,https://www.archanaskitchen.com/maharashtra-green-chilli-thecha-recipe
csv_1437_karnataka_style_sout,1437,Karnataka Style Southekayi Sippe Chutney Recipe (Mangalore Cucumber Peel Chutney Recipe),Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Karnataka_Style_Southekayi_Seppe_Chutney_Recipe_Mangalore_Cucumber_Peel_Chutney_Recipe.jpg,"[""South Indian"",""Karnataka""]",[],"[""vegetarian"",""traditional""]",Medium,,Karnataka Style Southekayi Sippe Chutney Recipe (Mangalore Cucumber Peel Chutney Recipe) - Karnataka cuisine.,,https://www.archanaskitchen.com/karnataka-style-southekayi-seppe-chutney-recipe-mangalore-cucumber-peel-chutney-recipe
